GAMESTATE,HASHCODE
13497,-1341994265
13498,-848488621
13499,-848488620
13500,-1726945233
13501,-848488618
13502,1304626839
13503,-1726945231
13504,426170226
13505,-1726945230
13506,426170227
13507,-1726945229
13508,426170227
13509,-1726945228
13510,426170229
13511,-848488613
13512,426170229
13513,-1726945226
13514,426170231
13515,-848488611
13516,426170231
13517,-848488616
13518,-1726945229
13519,-1726945228
13520,-1726945227
13521,-848488612
13522,-1726945226
13523,-1726945226
13524,-848488611
13525,-1726945225
13526,-1726943715
13527,-1726945225
13528,426171742
13529,-848487100
13530,-1726943713
13531,-1726943712
13532,-1726943711
13533,426171746
13534,-1726943710
13535,426171747
13536,-1726943709
13537,426171747
13538,-848487094
13539,-848487089
13540,-1726943702
13541,426171755
13542,-848485578
13543,426171755
13544,-1726942191
13545,-1726942190
13546,-1726942189
13547,426173268
13548,-848485574
13549,-848485573
13550,-1726942165
13551,426173292
13552,-848485550
13553,-848485555
13554,-1726942168
13555,426173289
13556,-1726942167
13557,426173290
13558,-1726942166
13559,-848485551
13560,-848485550
13561,-848485549
13562,-1726942164
13563,-1726942163
13564,-1726942164
13565,-1726942162
13566,-1726942161
13567,-848485547
13568,919720617
13569,-1222131222
13570,1798177232
13571,-1222131222
13572,919720619
13573,1798177234
13574,-343674605
13575,1798177235
13576,-343674605
13577,919720622
13578,919720623
13579,1798177238
13580,919720624
13581,-1222131215
13582,919720625
13583,1798177240
13584,-343674599
13585,919720627
13586,-343674599
13587,919720628
13588,-1222131211
13589,1798177243
13590,-1222131211
13591,919720630
13592,-1222131209
13593,1798177245
13594,1798177246
13595,1798177247
13596,-343674592
13597,1798177248
13598,-343674592
13599,-343674591
13600,919722144
13601,-343674591
13602,-1222129695
13603,919722145
13604,-1222129695
13605,-1222129694
13606,1798180269
13607,919723656
13608,919723657
13609,-1222128182
13610,919723658
13611,-1222128181
13612,919723659
13613,1798180274
13614,919723661
13615,-1222128178
13616,1798180276
13617,1798180275
13618,1798180276
13619,919723663
13620,-1222128176
13621,919723664
13622,-1222128176
13623,919723665
13624,-1222128174
13625,919723687
13626,1798180302
13627,1798180303
13628,1798180304
13629,1798180305
13630,-343671534
13631,1798180306
13632,-343671534
13633,1798180307
13634,1798180329
13635,919723717
13636,-1222128122
13637,919723718
13638,919723719
13639,919723720
13640,-2081555152
13641,-1341994442
13642,-848488798
13643,-1726945411
13644,-1726945410
13645,-1726945409
13646,426170048
13647,-1726945408
13648,426170049
13649,-1726945407
13650,426170049
13651,-848488792
13652,-848488791
13653,1304626665
13654,-1726945404
13655,-848488789
13656,-848488790
13657,-1726945403
13658,426170054
13659,-848488788
13660,426170054
13661,-848488787
13662,1304626670
13663,-848488786
13664,-848488785
13665,-1726945398
13666,-1726945397
13667,426170060
13668,-1726943887
13669,426170060
13670,-1726943886
13671,-1726943885
13672,-848487271
13673,-848485761
13674,-1726942374
13675,426173083
13676,-848485759
13677,-848485758
13678,-1726942371
13679,-1726942370
13680,426173087
13681,-1726942369
13682,426173087
13683,-1726942368
13684,426173089
13685,-848485753
13686,1304629704
13687,-1726942366
13688,-848485751
13689,-1726942365
13690,-1726942365
13691,426173092
13692,-848485750
13693,-848485749
13694,-848485748
13695,-1726942361
13696,426173096
13697,-1726942360
13698,426173096
13699,-1726942338
13700,426173119
13701,-1726942337
13702,-1726942336
13703,426173121
13704,-1726942335
13705,426173121
13706,426173122
13707,-848485720
13708,426173122
13709,-848485721
13710,-848485720
13711,-1726942334
13712,-1726942334
13713,426173123
13714,-1726942333
13715,-1726942332
13716,-2081554904
13717,-1341994199
13718,-1726945169
13719,-1726945168
13720,426170289
13721,-848488553
13722,426170289
13723,-1726945167
13724,-1726945167
13725,-1726945166
13726,-848488551
13727,-1726945164
13728,-848488549
13729,-1726945162
13730,-1726945161
13731,426170296
13732,-1726945160
13733,426170296
13734,-1726945159
13735,-848488544
13736,-1726945157
13737,-848488542
13738,-1726943646
13739,426171811
13740,-848487031
13741,-848487030
13742,-1726943643
13743,-1726943642
13744,-1726943641
13745,426171816
13746,-848487026
13747,-1726943639
13748,426171818
13749,-1726943638
13750,426171819
13751,-1726943637
13752,426171819
13753,-1726943636
13754,426171821
13755,-848487021
13756,-1726943635
13757,426171822
13758,-848487020
13759,1304628437
13760,-848485510
13761,-1726942123
13762,426173334
13763,-848485508
13764,426173334
13765,1304629949
13766,-1726942100
13767,-848485485
13768,-1726942098
13769,426173359
13770,-1726942097
13771,426173359
13772,426173360
13773,-1726942096
13774,-848485481
13775,426173361
13776,426173361
13777,-1726942094
13778,-1726942093
13779,1304671584
13780,-1341994070
13781,-848488426
13782,-848488425
13783,-848488424
13784,-848488423
13785,1304627034
13786,-848488422
13787,1304627034
13788,-848488421
13789,1304627036
13790,-848488420
13791,1304627036
13792,1304627037
13793,-848488419
13794,1304627037
13795,-848488418
13796,1304627039
13797,-848486908
13798,-848486907
13799,-1726943520
13800,426171937
13801,-1726943519
13802,426171938
13803,-848486904
13804,426171938
13805,-848486903
13806,-848486902
13807,-848486901
13808,-848486900
13809,1304628557
13810,-848486899
13811,-848486898
13812,-848486897
13813,-848486875
13814,-848486874
13815,-848486873
13816,-848486872
13817,1304628585
13818,-848486871
13819,-848486870
13820,1304670068
13821,919719097
13822,919719097
13823,-1222132742
13824,1798175712
13825,-1222132742
13826,1798177259
13827,-343674580
13828,1798177260
13829,-343674580
13830,919720647
13831,919720648
13832,1798177263
13833,1798177264
13834,919720651
13835,1798177266
13836,1798177267
13837,919720654
13838,919720655
13839,919720656
13840,1798177271
13841,1798175724
13842,1798175725
13843,-343676114
13844,1798175726
13845,-343676114
13846,1798177236
13847,1798177237
13848,1798177238
13849,1798177239
13850,1798177240
13851,1798177241
13852,1798177242
13853,1798177243
13854,919720629
13855,919720630
13856,-1222131209
13857,1798177245
13858,1798177246
13859,1798177247
13860,1798177269
13861,1798177270
13862,1798177271
13863,-343674568
13864,1798177272
13865,-343674568
13866,919720657
13867,-1222131182
13868,1798177272
13869,-1222131182
13870,1798177273
13871,919722169
13872,-343674567
13873,-343674567
13874,1798177274
13875,919722170
13876,1798177274
13877,1798178784
13878,1798178785
13879,919722170
13880,919722170
13881,1798178785
13882,919722170
13883,-343673054
13884,919722172
13885,919722173
13886,1798178788
13887,-2081555095
13888,-1341994385
13889,-1726945356
13890,-1726945356
13891,426170101
13892,-848488741
13893,-848488740
13894,-1726945353
13895,-848488738
13896,-1726945351
13897,-848488736
13898,-848488763
13899,-848488768
13900,-848488767
13901,1304626690
13902,-1726945380
13903,1304626690
13904,-1726945346
13905,-1726945342
13906,-1726945341
13907,426170116
13908,-1726945340
13909,-848488726
13910,-848488725
13911,1304626732
13912,-848488724
13913,1304626732
13914,1304626733
13915,-848488723
13916,1304626733
13917,-848487213
13918,-848487212
13919,1304628245
13920,-1726943825
13921,426171632
13922,-848487210
13923,426171632
13924,-1726943823
13925,426171634
13926,-848487208
13927,-848487242
13928,-848487246
13929,1304628211
13930,-848487245
13931,1304628211
13932,-848487207
13933,-848487206
13934,-848487244
13935,-848487243
13936,-848487242
13937,1304628215
13938,-848487241
13939,1304628215
13940,-1726943854
13941,-1726943827
13942,-1726943822
13943,-848487207
13944,-848487185
13945,-848487184
13946,-848487183
13947,-1726943796
13948,-1726943795
13949,426171662
13950,-848487180
13951,426171662
13952,-848487179
13953,-848487178
13954,-2081555034
13955,-1341994329
13956,-1726945299
13957,-1726945272
13958,-1726945267
13959,426170190
13960,-848488652
13961,-1726945265
13962,-1726945177
13963,-1726945176
13964,-1726945175
13965,426170282
13966,-1726945174
13967,-1726945173
13968,426170284
13969,-1726945172
13970,426170284
13971,426170285
13972,-1726945171
13973,426170285
13974,426170286
13975,-1726945170
13976,426170287
13977,-848488555
13978,426170287
13979,-848488554
13980,1304626903
13981,-848488553
13982,1304626903
13983,-1726943657
13984,426171800
13985,-848487042
13986,426171800
13987,-848487069
13988,-848487074
13989,-848487076
13990,-1726943689
13991,-1726943655
13992,-848487040
13993,-848487039
13994,-848487033
13995,-848487121
13996,-1726943734
13997,426171723
13998,-848487119
13999,426171723
14000,-1726943732
14001,426171725
14002,-1726943731
14003,426171726
14004,-848487116
14005,426171726
14006,-848487150
14007,-848487154
14008,-848485644
14009,-848485643
14010,-848485642
14011,-848485641
14012,-1726942254
14013,-1726942227
14014,-1726942222
14015,426173235
14016,-1726942221
14017,426173236
14018,-848485606
14019,426173236
14020,-1726942219
14021,-1726942131
14022,-848485516
14023,-1726942129
14024,-848485514
14025,-848485480
14026,-848485481
14027,-848485508
14028,1304629949
14029,-848485507
14030,-848485506
14031,-1726942119
14032,-848485504
14033,-848485592
14034,-848485570
14035,-848485569
14036,-1726942161
14037,-1726942160
14038,426173297
14039,-1726942159
14040,426173298
14041,-1726942158
14042,426173298
14043,-1726942157
14044,-1726942156
14045,-848485543
14046,-1726942157
14047,-1726942157
14048,-1726942156
14049,-1726942157
14050,426173301
14051,-1726942190
14052,-1726942194
14053,-848485579
14054,-848485578
14055,-1726942191
14056,-1726942164
14057,-1726942159
14058,426173298
14059,-848485544
14060,426173298
14061,-848485543
14062,-848485542
14063,-2081555095
14064,-1341994385
14065,-1726945356
14066,-1726945356
14067,426170101
14068,-1726945355
14069,426170101
14070,426170102
14071,-1726945354
14072,-848488739
14073,-1726945352
14074,426170105
14075,-848488737
14076,-848488736
14077,-848488735
14078,-848488734
14079,-1726945347
14080,426170110
14081,-848488732
14082,426170110
14083,-848488759
14084,-848488764
14085,1304626693
14086,-848488763
14087,-1726945376
14088,-1726945342
14089,-1726945338
14090,426170119
14091,-1726945337
14092,426170119
14093,426170120
14094,-848488722
14095,-1726945335
14096,426170122
14097,-848488720
14098,-1726945333
14099,-1726945332
14100,-848487208
14101,-848487242
14102,-848487246
14103,-1726942350
14104,-1726942323
14105,-1726942318
14106,426173139
14107,-848485703
14108,-848485702
14109,-848485701
14110,1304629756
14111,-1726942314
14112,1304629756
14113,-848485699
14114,1304629758
14115,-848485698
14116,-1726942311
14117,426173146
14118,-1726942310
14119,426173146
14120,426173147
14121,-848485695
14122,426173147
14123,-848485722
14124,-848485727
14125,-1726942340
14126,-848485725
14127,-848485637
14128,-1726942250
14129,-1726942246
14130,426173211
14131,-848485631
14132,426173211
14133,-848485630
14134,-1726942243
14135,426173214
14136,-848485607
14137,426173214
14138,-848485611
14139,1304629846
14140,-848485610
14141,1304629846
14142,1304629847
14143,-848485609
14144,-1726942222
14145,-1726942195
14146,-1726942194
14147,-848485579
14148,-1726942190
14149,-848485575
14150,-1726942190
14151,1304629882
14152,-848485574
14153,1304629882
14154,1304629883
14155,-848485573
14156,919720618
14157,-2081555155
14158,1828461170
14159,1828461171
14160,1828461170
14161,-1726945415
14162,-1726945415
14163,-1726945415
14164,-1726945414
14165,-1726945415
14166,-848488799
14167,-1726945412
14168,-848488797
14169,-848488857
14170,-848488862
14171,-848488861
14172,-848488860
14173,1304626597
14174,-1726945473
14175,1304626597
14176,-1726945472
14177,-1726945468
14178,426169989
14179,-1726945467
14180,-848488852
14181,-848488851
14182,-848488850
14183,1304626607
14184,-848488849
14185,-848488848
14186,1304626609
14187,-848487338
14188,1304626609
14189,1304628119
14190,-848487337
14191,-848487336
14192,-848487335
14193,1304628122
14194,-848487334
14195,1304628122
14196,-1726943947
14197,426171510
14198,-1726943946
14199,426171510
14200,-848487331
14201,-848487330
14202,-1726943943
14203,426171514
14204,-848487328
14205,-848487329
14206,-848487333
14207,-1726943946
14208,-1726943886
14209,-1726943881
14210,-1726942371
14211,426173086
14212,-848485756
14213,426173086
14214,-848485755
14215,-848485733
14216,1304629724
14217,-848485732
14218,1304629725
14219,-1726942345
14220,426173112
14221,-848485730
14222,426173112
14223,-848485729
14224,-1726942342
14225,426173115
14226,-848485727
14227,426173115
14228,-848485787
14229,-848485792
14230,-1726942405
14231,-1726942404
14232,-1726942400
14233,426173057
14234,-848485785
14235,-1341994445
14236,-848488801
14237,1304626656
14238,-1726945414
14239,1304626656
14240,-848488799
14241,-848488798
14242,-1726945411
14243,426170046
14244,-1726945471
14245,-1726945476
14246,-848488861
14247,-848488860
14248,-848488859
14249,-848488858
14250,-848488857
14251,-848488856
14252,-1726945469
14253,-1726945468
14254,-1726945467
14255,-1726945464
14256,-848487340
14257,-1726943953
14258,426171504
14259,-848487338
14260,-848487337
14261,-848487336
14262,-848487335
14263,-1726943948
14264,-1726943947
14265,-1726943946
14266,-1726943945
14267,426171512
14268,-848487330
14269,-848487331
14270,-848487335
14271,-848487334
14272,-1726943947
14273,-1726943887
14274,-1726943882
14275,-1726942372
14276,426173085
14277,-848485757
14278,-848485669
14279,-848485668
14280,-848485667
14281,-848485575
14282,-1726942189
14283,-1726942188
14284,-1726942189
14285,-1726942187
14286,-1726942186
14287,-848485550
14288,-848485549
14289,-848485548
14290,-1726942161
14291,426173296
14292,-848485546
14293,426173296
14294,-1726942159
14295,-1726942158
14296,-1726942157
14297,-1726942158
14298,-1726942218
14299,-1726942217
14300,-848485602
14301,426173240
14302,426173240
14303,-848485606
14304,-1726942219
14305,426173238
14306,-848485604
14307,-2081555029
14308,-1341994319
14309,-1726945290
14310,-1726945290
14311,-848488675
14312,-1726945288
14313,-1726945289
14314,-1726945288
14315,-1726945289
14316,-848488673
14317,-848488672
14318,-1726945285
14319,426170172
14320,-848488670
14321,426170172
14322,-848488790
14323,-848488795
14324,-848488794
14325,-848488793
14326,-848488792
14327,-1726945405
14328,-1726945404
14329,-1726945400
14330,-1726945399
14331,426170058
14332,-1726945398
14333,426170058
14334,426170059
14335,-848488783
14336,426170059
14337,-848488782
14338,-848488781
14339,1304626676
14340,-1726945394
14341,1304626676
14342,-848487270
14343,-848487269
14344,-848487268
14345,-1726943881
14346,426171576
14347,-848487266
14348,-848487267
14349,-848487271
14350,-848487270
14351,-1726943883
14352,-1726943763
14353,-1726943758
14354,426171699
14355,-1726942248
14356,426173209
14357,-1726942247
14358,426173209
14359,426173210
14360,-848485632
14361,-1726942245
14362,426173212
14363,-848485630
14364,-848485629
14365,-1726942242
14366,426173215
14367,-848485627
14368,-848485747
14369,-848485752
14370,-848485751
14371,-848485729
14372,-1726942342
14373,-1726942341
14374,-1726942337
14375,426173120
14376,-848485722
14377,426173120
14378,-848485634
14379,-848485633
14380,-1726942246
14381,426173211
14382,-1726942245
14383,426173211
14384,426173212
14385,-848485630
14386,426173212
14387,-848485629
14388,-1726942242
14389,426173215
14390,-1726942241
14391,426173215
14392,426173216
14393,-848485626
14394,426173216
14395,-2081555085
14396,-1341994375
14397,-1726945346
14398,-1726945346
