STATDATA,PLAYER,NUMERICALDATA,TIME,STAT,DATAINDEX
20169,,3,,25204,1
20170,50,,,25205,0
20171,,1,,25205,1
20172,37,,,25206,0
20173,51,,,25208,0
20174,50,,,25209,0
20175,48,,,25210,0
20176,51,,,25212,0
20177,37,,,25213,0
20178,,1,,25213,1
20179,37,,,25214,0
20180,51,,,25216,0
20182,46,,,25218,0
20183,33,,,25218,1
20184,36,,,25218,2
20185,50,,,25218,3
20186,48,,,25218,4
20187,45,,,25218,5
20188,33,,,25219,0
20189,50,,,25220,0
20190,50,,,25221,0
20191,36,,,25223,0
20192,33,,,25225,0
20193,50,,,25226,0
20194,50,,,25228,0
20195,50,,,25229,0
20196,49,,,25230,0
20197,,3,,25230,1
20198,50,,,25231,0
20199,50,,,25233,0
20200,46,,,25234,0
20201,45,,,25236,0
20202,33,,,25237,0
20203,49,,,25238,0
20204,,3,,25238,1
20205,45,,,25239,0
20206,33,,,25241,0
20207,36,,,25242,0
20208,36,,,25244,0
20209,36,,,25246,0
20210,36,,,25247,0
20211,36,,,25248,0
20212,36,,,25249,0
20213,36,,,25251,0
20214,33,,,25252,0
20215,,2,,25252,1
20216,47,,,25253,0
20217,33,,,25255,0
20218,47,,,25256,0
20219,,3,,25256,1
20220,45,,,25257,0
20221,33,,,25259,0
20222,51,,,25260,0
20223,51,,,25261,0
20224,45,,,25263,0
20225,45,,,25265,0
20226,45,,,25267,0
20227,50,,,25268,0
20228,51,,,25270,0
20229,49,,,25271,0
20230,,3,,25271,1
20231,45,,,25272,0
20232,49,,,25273,0
20233,,3,,25273,1
20234,49,,,25276,0
20235,49,,,25278,0
20236,50,,,25279,0
20237,51,,,25281,0
20238,53,,,25282,0
20239,,1,,25282,1
20240,33,,,25285,0
20241,46,,,25286,0
20242,40,,,25288,0
20243,43,,,25289,0
20244,35,,,25289,1
20245,44,,,25289,2
20246,39,,,25289,3
20247,32,,,25289,4
20248,40,,,25289,5
20249,28,,,25290,0
20250,,2,,25290,1
20251,43,,,25291,0
20252,40,,,25293,0
20254,43,,,25295,0
20257,43,,,25300,0
20258,43,,,25302,0
20259,43,,,25303,0
20260,35,,,25304,0
20261,40,,,25306,0
20262,43,,,25307,0
20263,28,,,25308,0
20264,,2,,25308,1
20265,39,,,25309,0
20266,40,,,25310,0
20268,43,,,25314,0
20269,43,,,25316,0
20270,28,,,25317,0
20271,,1,,25317,1
20272,39,,,25318,0
20273,40,,,25320,0
20275,43,,,25322,0
20276,43,,,25324,0
20277,43,,,25327,0
20278,43,,,25328,0
20280,28,,,25334,0
20281,28,,,25336,0
20282,32,,,25337,0
20283,43,,,25338,0
20284,43,,,25340,0
20285,,2,,25340,1
20286,39,,,25341,0
20287,40,,,25343,0
20288,38,,,25344,0
20289,29,,,25349,0
20290,39,,,25349,1
20291,29,,,25350,0
20292,29,,,25351,0
20293,29,,,25356,0
20294,29,,,25358,0
20295,29,,,25361,0
20296,38,,,25362,0
20297,,3,,25362,1
20298,43,,,25363,0
20299,40,,,25364,0
20300,29,,,25365,0
20301,29,,,25366,0
20302,,2,,25366,1
20303,43,,,25367,0
20304,40,,,25368,0
20305,29,,,25373,0
20306,29,,,25376,0
20307,29,,,25377,0
20308,,3,,25377,1
20309,43,,,25378,0
20310,40,,,25379,0
20311,32,,,25382,0
20313,29,,,25386,0
20314,29,,,25388,0
20315,28,,,25389,0
20316,,3,,25389,1
20317,43,,,25390,0
20318,40,,,25392,0
20319,29,,,25393,0
20321,29,,,25397,0
20322,38,,,25399,0
20323,,1,,25399,1
20324,29,,,25400,0
20325,40,,,25401,0
20326,29,,,25402,0
20327,32,,,25403,0
20328,40,,,25405,0
20329,38,,,25406,0
20330,,1,,25406,1
20331,29,,,25407,0
20332,43,,,25408,0
20333,40,,,25410,0
20334,32,,,25411,0
20335,38,,,25412,0
20336,,3,,25412,1
20337,35,,,25413,0
20338,40,,,25415,0
20339,40,,,25416,0
20340,40,,,25417,0
20341,43,,,25417,1
20342,35,,,25417,2
20343,44,,,25417,3
20344,45,,,25417,4
20345,30,,,25417,5
20346,40,,,25418,0
20347,40,,,25420,0
20348,45,,,25421,0
20349,,3,,25421,1
20350,44,,,25422,0
20351,40,,,25423,0
20352,44,,,25424,0
20353,40,,,25429,0
20354,45,,,25430,0
20355,43,,,25431,0
20356,40,,,25433,0
20357,40,,,25434,0
20358,44,,,25435,0
20359,40,,,25436,0
20360,40,,,25437,0
20361,28,,,25438,0
20362,40,,,25439,0
20365,40,,,25444,0
20366,45,,,25446,0
20367,,1,,25446,1
20368,29,,,25449,0
20369,43,,,25449,1
20370,29,,,25450,0
20371,29,,,25451,0
20372,35,,,25452,0
20373,40,,,25454,0
20374,28,,,25455,0
20375,,2,,25455,1
20376,44,,,25456,0
20377,40,,,25457,0
20378,28,,,25460,0
20380,28,,,25464,0
20381,28,,,25466,0
20382,29,,,25469,0
20383,29,,,25470,0
20384,45,,,25471,0
20385,40,,,25473,0
20387,40,,,25475,0
20389,40,,,25477,0
20391,28,,,25480,0
20392,28,,,25481,0
20393,44,,,25482,0
20395,28,,,25485,0
20396,40,,,25486,0
20397,40,,,25488,0
20398,40,,,25490,0
20399,28,,,25491,0
20400,28,,,25494,0
20401,28,,,25497,0
20402,29,,,25498,0
20403,,0,,25498,1
20404,38,,,25505,0
20405,44,,,25505,1
20406,38,,,25506,0
20407,38,,,25509,0
20408,28,,,25511,0
20409,,1,,25511,1
20410,45,,,25514,0
20411,28,,,25515,0
20412,43,,,25516,0
20413,40,,,25518,0
20415,45,,,25520,0
20416,45,,,25522,0
20417,38,,,25524,0
20418,,1,,25524,1
20419,30,,,25527,0
20420,43,,,25531,0
20421,,0,,25531,1
20422,43,,,25533,0
20423,40,,,25535,0
20424,43,,,25536,0
20425,,2,,25536,1
20426,40,,,25537,0
20427,28,,,25538,0
20428,35,,,25539,0
20429,45,,,25541,0
20430,,1,,25541,1
20431,44,,,25542,0
20432,40,,,25543,0
20433,35,,,25544,0
20434,29,,,25547,0
20435,28,,,25548,0
20436,,3,,25548,1
20437,35,,,25549,0
20438,40,,,25550,0
20439,40,,,25551,0
20440,40,,,25552,0
20442,29,,,25556,0
20443,45,,,25559,0
20444,,1,,25559,1
20445,39,,,25564,0
20446,,2,,25564,1
20447,29,,,25565,0
20448,39,,,25566,0
20449,29,,,25568,0
20450,39,,,25569,0
20451,28,,,25570,0
20452,,3,,25570,1
20453,45,,,25571,0
20454,29,,,25572,0
20455,39,,,25575,0
20456,28,,,25577,0
20457,,1,,25577,1
20458,28,,,25578,0
20459,45,,,25579,0
20460,29,,,25580,0
20461,39,,,25581,0
20462,33,,,25582,0
20463,29,,,25583,0
20464,30,,,25584,0
20465,39,,,25585,0
20466,29,,,25586,0
20467,39,,,25587,0
20468,45,,,25588,0
20469,29,,,25590,0
20470,28,,,25591,0
20471,28,,,25594,0
20472,39,,,25595,0
20473,,1,,25595,1
20474,45,,,25596,0
20475,29,,,25598,0
20476,28,,,25599,0
20477,39,,,25600,0
20478,,1,,25600,1
20479,32,,,25601,0
20480,29,,,25603,0
20481,28,,,25604,0
20482,39,,,25605,0
20483,,3,,25605,1
20484,32,,,25606,0
20485,29,,,25607,0
20486,33,,,25608,0
20487,28,,,25611,0
20488,39,,,25612,0
20489,33,,,25613,0
20490,29,,,25615,0
20491,28,,,25616,0
20492,29,,,25617,0
20493,,1,,25617,1
20494,39,,,25618,0
20495,29,,,25619,0
20496,28,,,25622,0
20497,39,,,25623,0
20498,,2,,25623,1
20499,33,,,25624,0
20500,29,,,25625,0
20501,39,,,25626,0
20502,,3,,25626,1
20503,33,,,25631,0
20504,28,,,25633,0
20505,,2,,25633,1
20506,32,,,25634,0
20507,29,,,25636,0
20508,39,,,25637,0
20509,,3,,25637,1
20510,45,,,25638,0
20511,29,,,25640,0
20513,45,,,25642,0
20514,32,,,25646,0
20515,39,,,25648,0
20516,,2,,25648,1
20517,39,,,25649,0
20518,29,,,25650,0
20519,29,,,25653,0
20520,45,,,25654,0
20521,30,,,25655,0
20522,29,,,25656,0
20523,29,,,25659,0
20524,28,,,25660,0
20525,,3,,25660,1
20526,39,,,25661,0
20527,28,,,25663,0
20528,,2,,25663,1
20529,39,,,25664,0
20530,29,,,25665,0
20531,28,,,25666,0
20532,39,,,25667,0
20533,29,,,25668,0
20534,39,,,25671,0
20535,30,,,25672,0
20536,39,,,25674,0
20537,,0,,25674,1
20538,28,,,25676,0
20539,,1,,25676,1
20540,28,,,25679,0
20541,28,,,25680,0
20542,32,,,25681,0
20543,29,,,25682,0
20544,28,,,25683,0
20545,,3,,25683,1
20546,45,,,25684,0
20547,29,,,25685,0
20548,33,,,25686,0
20549,28,,,25688,0
20550,29,,,25689,0
20551,,1,,25689,1
20552,28,,,25692,0
20553,28,,,25695,0
20554,28,,,25698,0
20555,28,,,25699,0
20556,33,,,25700,0
20557,29,,,25701,0
20558,33,,,25702,0
20559,28,,,25704,0
20560,39,,,25705,0
20561,,2,,25705,1
20562,45,,,25706,0
20563,29,,,25707,0
20564,33,,,25712,0
20565,33,,,25715,0
20566,45,,,25719,0
20567,40,,,25722,0
20568,40,,,25723,0
20569,43,,,25723,1
20570,35,,,25723,2
20571,41,,,25723,3
20572,39,,,25723,4
20573,32,,,25723,5
20574,40,,,25724,0
20575,39,,,25725,0
20576,43,,,25726,0
20577,,1,,25726,1
20578,28,,,25729,0
20579,,3,,25729,1
20580,40,,,25730,0
20581,43,,,25736,0
20582,28,,,25737,0
20583,,1,,25737,1
20584,41,,,25738,0
20585,40,,,25740,0
20586,28,,,25741,0
20587,,1,,25741,1
20588,39,,,25742,0
20589,40,,,25743,0
20590,28,,,25744,0
20591,39,,,25745,0
20592,40,,,25746,0
20593,43,,,25747,0
20594,,2,,25747,1
20595,41,,,25748,0
20596,40,,,25750,0
20597,28,,,25751,0
20598,43,,,25752,0
20599,39,,,25753,0
20600,40,,,25755,0
20601,28,,,25756,0
20602,,2,,25756,1
20603,41,,,25757,0
20604,40,,,25758,0
20605,41,,,25759,0
20606,40,,,25760,0
20607,43,,,25762,0
20608,,1,,25762,1
20609,39,,,25763,0
20610,40,,,25765,0
20611,41,,,25766,0
20612,28,,,25769,0
20613,,1,,25769,1
20614,41,,,25770,0
20615,40,,,25771,0
20616,39,,,25772,0
20617,41,,,25773,0
20618,40,,,25775,0
20619,28,,,25776,0
20620,,1,,25776,1
20621,39,,,25777,0
20622,40,,,25778,0
20623,28,,,25779,0
20624,39,,,25780,0
20625,40,,,25781,0
20626,28,,,25782,0
20627,,1,,25782,1
20628,39,,,25783,0
20629,40,,,25785,0
20630,28,,,25786,0
20631,,1,,25786,1
20632,29,,,25789,0
20633,39,,,25789,1
20634,29,,,25790,0
20635,28,,,25791,0
20636,32,,,25792,0
20637,40,,,25793,0
20638,43,,,25794,0
20639,41,,,25795,0
20640,40,,,25797,0
20641,29,,,25798,0
20642,41,,,25799,0
20643,43,,,25800,0
20644,40,,,25801,0
20645,28,,,25802,0
20646,43,,,25803,0
20647,40,,,25804,0
20649,29,,,25808,0
20650,29,,,25810,0
20651,41,,,25811,0
20652,41,,,25813,0
20653,,3,,25813,1
20654,32,,,25814,0
20655,40,,,25816,0
20656,32,,,25817,0
20657,29,,,25818,0
20658,43,,,25819,0
20659,40,,,25820,0
20660,32,,,25823,0
20661,41,,,25824,0
20664,28,,,25827,0
20665,,0,,25827,1
20666,28,,,25829,0
20667,,1,,25829,1
20668,40,,,25832,0
20669,40,,,25835,0
20670,40,,,25837,0
20671,29,,,25839,0
20672,,1,,25839,1
20673,43,,,25840,0
20674,40,,,25842,0
20675,28,,,25843,0
20676,,3,,25843,1
20677,35,,,25844,0
20678,40,,,25846,0
20679,39,,,25847,0
20680,29,,,25847,1
20681,43,,,25848,0
20682,28,,,25850,0
20683,,2,,25850,1
20684,41,,,25851,0
20685,40,,,25853,0
20686,28,,,25854,0
20687,,3,,25854,1
20688,41,,,25855,0
20689,40,,,25857,0
20690,28,,,25858,0
20691,32,,,25859,0
20692,28,,,25861,0
20693,,1,,25861,1
20694,41,,,25862,0
20695,40,,,25863,0
20696,28,,,25864,0
20697,,3,,25864,1
20698,32,,,25865,0
20699,43,,,25867,0
20700,,2,,25867,1
20701,41,,,25868,0
20702,40,,,25869,0
20703,28,,,25870,0
20704,39,,,25871,0
20705,40,,,25872,0
20706,41,,,25875,0
20707,43,,,25876,0
20708,,3,,25876,1
20709,39,,,25877,0
20710,40,,,25878,0
20711,41,,,25881,0
20712,28,,,25882,0
20713,39,,,25883,0
20714,40,,,25885,0
20715,41,,,25886,0
20716,41,,,25888,0
20717,41,,,25889,0
20718,39,,,25890,0
20719,40,,,25891,0
20720,43,,,25892,0
20721,41,,,25893,0
20722,40,,,25895,0
20723,41,,,25896,0
20724,41,,,25897,0
20725,39,,,25898,0
20726,40,,,25900,0
20727,41,,,25901,0
20728,28,,,25903,0
20729,,2,,25903,1
20730,39,,,25904,0
20731,40,,,25905,0
20732,41,,,25906,0
20733,29,,,25909,0
20734,39,,,25909,1
20735,29,,,25910,0
20738,43,,,25912,0
20739,,2,,25912,1
20740,32,,,25913,0
20741,40,,,25915,0
20742,41,,,25916,0
20743,,2,,25916,1
20744,43,,,25917,0
20745,40,,,25919,0
20746,32,,,25920,0
20747,35,,,25921,0
20748,35,,,25922,0
20749,40,,,25922,1
20750,32,,,25924,0
20751,41,,,25925,0
20752,41,,,25927,0
20753,,1,,25927,1
20754,43,,,25928,0
20755,40,,,25929,0
20756,29,,,25930,0
20757,43,,,25931,0
20758,40,,,25932,0
20759,29,,,25933,0
20760,41,,,25934,0
20761,40,,,25935,0
20762,29,,,25936,0
20763,41,,,25937,0
20764,40,,,25938,0
20765,41,,,25939,0
20766,43,,,25940,0
20767,40,,,25941,0
20768,43,,,25942,0
20769,40,,,25944,0
20770,40,,,25945,0
20771,29,,,25946,0
20772,29,,,25949,0
20773,,2,,25949,1
20774,43,,,25950,0
20775,40,,,25952,0
20776,40,,,25953,0
20777,43,,,25954,0
20778,40,,,25955,0
20779,40,,,25956,0
20780,35,,,25957,0
20781,40,,,25958,0
20782,41,,,25959,0
20783,40,,,25964,0
20784,29,,,25965,0
20785,,3,,25965,1
20786,41,,,25966,0
20787,40,,,25967,0
20788,40,,,25968,0
20789,40,,,25969,0
20790,43,,,25970,0
20791,40,,,25971,0
20792,35,,,25972,0
20793,29,,,25973,0
20794,43,,,25974,0
20795,40,,,25976,0
20796,43,,,25977,0
20797,,2,,25977,1
20798,41,,,25978,0
20799,40,,,25979,0
20800,28,,,25980,0
20801,43,,,25984,0
20802,39,,,25985,0
20803,,0,,25985,1
20804,39,,,25988,0
20805,,2,,25988,1
20806,35,,,25989,0
20807,40,,,25991,0
20809,28,,,25995,0
20810,28,,,25997,0
20811,41,,,26000,0
20812,,1,,26000,1
20813,43,,,26001,0
20814,40,,,26003,0
20815,41,,,26004,0
20816,,3,,26004,1
20817,32,,,26005,0
20818,40,,,26007,0
20819,28,,,26008,0
20820,,3,,26008,1
20821,41,,,26009,0
20822,,2,,26009,1
20823,41,,,26010,0
20824,40,,,26012,0
20826,41,,,26014,0
20827,29,,,26018,0
20828,28,,,26019,0
20829,41,,,26021,0
20830,,1,,26021,1
20831,43,,,26022,0
20832,43,,,26023,0
20833,40,,,26024,0
20834,32,,,26027,0
20835,32,,,26030,0
20836,41,,,26031,0
20837,40,,,26032,0
20838,40,,,26033,0
20839,43,,,26034,0
20840,40,,,26036,0
20841,40,,,26039,0
20842,43,,,26044,0
20843,35,,,26045,0
20844,28,,,26047,0
20845,,2,,26047,1
20846,39,,,26048,0
20847,40,,,26050,0
20848,39,,,26051,0
20849,,3,,26051,1
20850,41,,,26052,0
20851,40,,,26054,0
20852,28,,,26055,0
20853,32,,,26056,0
20854,28,,,26058,0
20855,32,,,26059,0
20856,28,,,26061,0
20857,,2,,26061,1
20858,41,,,26062,0
20859,40,,,26063,0
20860,40,,,26064,0
20861,40,,,26065,0
20862,41,,,26066,0
20863,40,,,26068,0
20864,43,,,26069,0
20865,,2,,26069,1
20866,39,,,26070,0
20867,40,,,26072,0
20870,41,,,26075,0
20871,43,,,26077,0
20872,,1,,26077,1
20873,41,,,26078,0
20874,40,,,26080,0
20875,29,,,26083,0
20876,28,,,26084,0
20879,43,,,26087,0
20880,40,,,26088,0
20881,43,,,26089,0
20888,43,,,26094,0
20891,42,,,26099,0
20892,41,,,26101,0
20894,42,,,26104,0
20895,29,,,26105,0
20896,,1,,26105,1
20897,40,,,26108,0
20898,40,,,26111,0
20899,43,,,26112,0
20900,40,,,26114,0
20903,28,,,26116,0
20904,,2,,26116,1
20905,41,,,26117,0
20906,40,,,26119,0
20907,28,,,26120,0
20908,,3,,26120,1
20909,43,,,26123,0
20910,41,,,26124,0
20911,39,,,26126,0
20912,,1,,26126,1
20913,41,,,26127,0
20914,40,,,26128,0
20915,28,,,26129,0
20916,39,,,26130,0
20917,40,,,26131,0
20918,41,,,26132,0
20919,40,,,26133,0
20920,43,,,26135,0
20921,,2,,26135,1
20922,39,,,26136,0
20923,40,,,26137,0
20924,39,,,26138,0
20925,40,,,26140,0
20927,39,,,26142,0
20928,32,,,26142,1
20929,28,,,26144,0
20930,28,,,26146,0
20931,41,,,26147,0
20932,39,,,26148,0
20933,40,,,26150,0
20935,28,,,26152,0
20936,28,,,26154,0
20937,40,,,26155,0
20938,40,,,26156,0
20939,39,,,26157,0
20940,40,,,26159,0
20941,28,,,26160,0
20942,,3,,26160,1
20943,41,,,26161,0
20944,40,,,26163,0
20945,40,,,26164,0
20946,40,,,26165,0
20947,35,,,26166,0
20948,40,,,26167,0
20949,40,,,26168,0
20950,43,,,26169,0
20951,40,,,26170,0
20952,40,,,26171,0
20953,40,,,26172,0
20954,40,,,26173,0
20955,43,,,26174,0
20956,40,,,26176,0
20957,29,,,26177,0
20958,,1,,26177,1
20959,41,,,26178,0
20960,40,,,26180,0
20961,28,,,26181,0
20962,,1,,26181,1
20963,43,,,26182,0
20964,40,,,26183,0
20965,41,,,26184,0
20966,40,,,26186,0
20967,43,,,26187,0
20968,40,,,26188,0
20969,28,,,26190,0
20970,,3,,26190,1
20971,35,,,26191,0
20972,40,,,26193,0
20974,28,,,26195,0
20975,28,,,26197,0
20976,28,,,26200,0
20977,43,,,26202,0
20978,,1,,26202,1
20979,28,,,26205,0
20980,,2,,26205,1
20981,39,,,26206,0
20982,40,,,26208,0
20983,41,,,26209,0
20984,,2,,26209,1
20985,41,,,26210,0
20986,40,,,26212,0
20987,41,,,26213,0
20988,28,,,26215,0
20989,,2,,26215,1
20990,39,,,26216,0
20991,40,,,26217,0
20992,32,,,26218,0
20993,43,,,26219,0
20994,39,,,26220,0
20995,40,,,26222,0
20996,29,,,26223,0
20998,29,,,26227,0
20999,29,,,26229,0
21000,41,,,26230,0
21001,32,,,26231,0
21002,40,,,26233,0
21003,29,,,26234,0
21004,32,,,26235,0
21005,41,,,26237,0
21006,,2,,26237,1
21007,32,,,26238,0
21008,40,,,26240,0
21009,41,,,26241,0
21010,,2,,26241,1
21011,43,,,26242,0
21012,40,,,26243,0
21013,32,,,26246,0
21014,41,,,26247,0
21015,35,,,26248,0
21016,40,,,26249,0
21017,41,,,26250,0
21018,43,,,26251,0
21019,40,,,26252,0
21020,43,,,26253,0
21021,40,,,26255,0
21022,29,,,26256,0
21023,,1,,26256,1
21024,43,,,26257,0
21025,40,,,26258,0
21026,41,,,26259,0
21027,43,,,26260,0
21028,40,,,26262,0
21029,29,,,26263,0
21030,,3,,26263,1
21031,43,,,26264,0
21032,40,,,26266,0
21033,40,,,26267,0
21034,41,,,26268,0
21035,40,,,26269,0
21036,40,,,26270,0
21037,43,,,26271,0
21038,40,,,26273,0
21039,40,,,26274,0
21040,29,,,26275,0
21041,41,,,26276,0
21042,40,,,26277,0
21043,41,,,26278,0
21044,40,,,26280,0
21045,28,,,26281,0
21046,40,,,26282,0
21047,43,,,26286,0
21048,35,,,26287,0
21049,43,,,26289,0
21050,40,,,26290,0
21051,40,,,26291,0
21052,39,,,26292,0
21053,40,,,26294,0
21056,43,,,26296,0
21057,,1,,26296,1
21058,41,,,26297,0
21059,40,,,26299,0
21060,28,,,26300,0
21061,28,,,26303,0
21062,,1,,26303,1
21063,41,,,26304,0
21064,40,,,26305,0
21065,41,,,26306,0
21066,40,,,26308,0
21067,42,,,26309,0
21068,28,,,26311,0
21069,,2,,26311,1
21070,39,,,26312,0
21071,40,,,26313,0
21072,28,,,26314,0
21073,39,,,26315,0
21074,40,,,26316,0
21075,43,,,26317,0
21076,,3,,26317,1
21077,32,,,26318,0
21078,40,,,26320,0
21079,29,,,26321,0
21080,29,,,26324,0
21081,28,,,26325,0
21082,41,,,26326,0
21083,40,,,26327,0
21084,43,,,26328,0
21085,40,,,26330,0
21086,41,,,26331,0
21087,,2,,26331,1
21088,43,,,26332,0
21089,40,,,26333,0
21091,32,,,26337,0
21092,38,,,26339,0
21093,38,,,26342,0
21094,38,,,26343,0
21095,41,,,26345,0
21096,,1,,26345,1
21097,43,,,26346,0
21098,40,,,26347,0
21099,35,,,26348,0
21100,41,,,26350,0
21101,,1,,26350,1
21102,43,,,26351,0
21103,40,,,26352,0
21104,35,,,26353,0
21105,40,,,26355,0
21106,41,,,26356,0
21107,40,,,26358,0
21114,40,,,26360,0
21115,43,,,26360,1
21116,35,,,26360,2
21117,41,,,26360,3
21118,29,,,26360,4
21119,32,,,26360,5
21120,40,,,26361,0
21121,43,,,26363,0
21122,,3,,26363,1
21123,35,,,26364,0
21124,40,,,26365,0
21125,41,,,26366,0
21126,40,,,26367,0
21127,40,,,26368,0
21128,43,,,26369,0
21130,41,,,26372,0
21131,39,,,26373,0
21132,29,,,26373,1
21133,43,,,26374,0
21134,28,,,26375,0
21135,41,,,26376,0
21136,40,,,26378,0
21137,43,,,26379,0
21138,43,,,26380,0
21139,41,,,26381,0
21140,40,,,26383,0
21141,43,,,26384,0
21142,41,,,26385,0
21143,39,,,26387,0
21144,,2,,26387,1
21145,39,,,26388,0
21146,40,,,26390,0
21147,28,,,26391,0
21148,41,,,26392,0
21149,28,,,26395,0
21150,39,,,26396,0
21151,32,,,26396,1
21152,28,,,26398,0
21153,28,,,26400,0
21154,40,,,26401,0
21155,40,,,26402,0
21156,39,,,26403,0
21158,28,,,26407,0
21159,41,,,26409,0
21160,,2,,26409,1
21161,39,,,26410,0
21162,40,,,26411,0
21163,41,,,26414,0
21164,41,,,26416,0
21165,,1,,26416,1
21166,41,,,26417,0
21167,40,,,26419,0
21168,29,,,26420,0
21169,39,,,26420,1
21170,29,,,26421,0
21171,29,,,26423,0
21172,41,,,26424,0
21173,43,,,26425,0
21174,40,,,26426,0
21175,41,,,26427,0
21176,40,,,26428,0
21177,40,,,26429,0
21178,41,,,26430,0
21179,41,,,26431,0
21180,43,,,26432,0
21181,40,,,26433,0
21182,29,,,26436,0
21183,41,,,26437,0
21184,43,,,26438,0
21185,40,,,26440,0
21186,43,,,26441,0
21187,,1,,26441,1
21188,41,,,26442,0
21189,,2,,26442,1
21190,32,,,26443,0
21193,43,,,26446,0
21195,41,,,26449,0
21196,,1,,26449,1
21197,40,,,26451,0
21198,32,,,26452,0
21201,41,,,26455,0
21202,40,,,26457,0
21203,40,,,26458,0
21204,40,,,26462,0
21205,41,,,26463,0
21206,40,,,26465,0
21207,43,,,26468,0
21208,40,,,26470,0
21209,43,,,26471,0
21210,40,,,26473,0
21211,39,,,26476,0
21212,29,,,26476,1
21213,43,,,26477,0
21214,35,,,26478,0
21215,28,,,26480,0
21216,,1,,26480,1
21217,41,,,26481,0
21218,40,,,26483,0
21219,39,,,26484,0
21220,,2,,26484,1
21221,39,,,26485,0
21222,40,,,26486,0
21223,28,,,26487,0
21224,,3,,26487,1
21225,41,,,26488,0
21226,40,,,26490,0
21227,28,,,26491,0
21228,41,,,26492,0
21229,28,,,26493,0
21230,39,,,26494,0
21231,40,,,26495,0
21232,40,,,26496,0
21233,28,,,26498,0
21234,,1,,26498,1
21235,43,,,26499,0
21236,40,,,26501,0
21237,41,,,26502,0
21238,28,,,26503,0
21239,39,,,26504,0
21240,40,,,26506,0
21241,43,,,26507,0
21242,,1,,26507,1
21243,43,,,26508,0
21244,40,,,26510,0
21245,29,,,26513,0
21246,39,,,26513,1
21247,29,,,26514,0
21248,29,,,26515,0
21249,29,,,26517,0
21250,,1,,26517,1
21251,40,,,26518,0
21252,28,,,26519,0
21253,43,,,26520,0
21254,40,,,26521,0
21255,44,,,26524,0
21256,32,,,26524,1
21257,44,,,26525,0
21258,35,,,26526,0
21259,29,,,26527,0
21260,41,,,26528,0
21261,40,,,26530,0
21262,44,,,26531,0
21263,29,,,26532,0
21264,43,,,26533,0
21265,40,,,26534,0
21266,29,,,26535,0
21267,35,,,26536,0
21268,40,,,26538,0
21269,44,,,26539,0
21270,40,,,26540,0
21271,29,,,26542,0
21272,43,,,26543,0
21273,40,,,26545,0
21274,44,,,26546,0
21275,40,,,26547,0
21276,28,,,26549,0
21277,,0,,26549,1
21278,29,,,26551,0
21279,,2,,26551,1
21280,43,,,26552,0
21281,40,,,26554,0
21282,29,,,26555,0
21283,,3,,26555,1
21284,35,,,26556,0
21285,40,,,26557,0
21286,43,,,26558,0
21287,41,,,26559,0
21288,40,,,26561,0
21289,40,,,26562,0
21290,40,,,26563,0
21291,43,,,26563,1
21292,35,,,26563,2
21293,41,,,26563,3
21294,29,,,26563,4
21295,32,,,26563,5
21296,28,,,26564,0
21297,,0,,26564,1
21298,28,,,26566,0
21299,,3,,26566,1
21300,35,,,26567,0
21301,40,,,26569,0
21302,40,,,26573,0
21303,41,,,26574,0
21304,40,,,26576,0
21305,40,,,26577,0
21306,40,,,26578,0
21307,41,,,26579,0
21308,40,,,26580,0
21309,40,,,26581,0
21310,40,,,26582,0
21311,43,,,26583,0
21312,40,,,26585,0
21313,43,,,26586,0
21314,,2,,26586,1
21315,41,,,26587,0
21316,40,,,26589,0
21317,28,,,26590,0
21318,,3,,26590,1
21319,40,,,26591,0
21320,43,,,26593,0
21321,,1,,26593,1
21322,28,,,26596,0
21323,,3,,26596,1
21324,43,,,26597,0
21325,40,,,26598,0
21326,35,,,26599,0
21327,41,,,26601,0
21328,,2,,26601,1
21329,43,,,26602,0
21330,40,,,26604,0
21331,39,,,26605,0
21332,29,,,26605,1
21333,43,,,26606,0
21334,43,,,26608,0
21335,40,,,26609,0
21336,40,,,26610,0
21337,39,,,26611,0
21338,40,,,26613,0
21339,43,,,26614,0
21340,28,,,26617,0
21341,,2,,26617,1
21342,35,,,26618,0
21343,40,,,26620,0
21344,28,,,26621,0
21345,,3,,26621,1
21346,41,,,26622,0
21347,40,,,26624,0
21349,28,,,26626,0
21350,28,,,26628,0
21351,,2,,26628,1
21352,39,,,26629,0
21353,40,,,26631,0
21354,41,,,26632,0
21355,43,,,26633,0
21356,41,,,26634,0
21357,40,,,26635,0
21358,28,,,26636,0
21359,39,,,26637,0
21360,40,,,26638,0
21361,28,,,26639,0
21362,,3,,26639,1
21363,39,,,26640,0
21364,40,,,26642,0
21365,41,,,26643,0
21366,43,,,26646,0
21367,,1,,26646,1
21368,41,,,26647,0
21369,40,,,26649,0
21370,29,,,26650,0
21371,39,,,26650,1
21372,29,,,26651,0
21373,29,,,26652,0
21374,41,,,26653,0
21375,40,,,26655,0
21376,41,,,26656,0
21377,,1,,26656,1
21378,43,,,26657,0
21379,40,,,26658,0
21380,29,,,26659,0
21381,,3,,26659,1
21382,44,,,26665,0
21383,32,,,26665,1
21384,44,,,26666,0
21385,44,,,26669,0
21386,28,,,26671,0
21387,,0,,26671,1
21388,41,,,26673,0
21389,,1,,26673,1
21390,40,,,26674,0
21391,40,,,26678,0
21392,40,,,26679,0
21393,40,,,26680,0
